tweet_text,recipient,emotion,brand,tweet_length,lemmatized_review,emotion_code
"['user', 'anyone', 'know', 'user', 'found', 'deadd', 'iphone', 'outside', 'blogger', 'loungecontact', 'reunite', 'sxsw']",none,Neutral,none,24,user anyone know user found deadd iphone outside blogger loungecontact reunite sxsw,1
"['user', 'via', 'user', 'sxsw', 'ipad', 'store', 'sold', 'everything', 'except', '64gig', 'wifi', 'white']",iPad,Positive,Apple,15,user via user sxsw ipad store sold everything except 64gig wifi white,2
"['cnnmoney', 'sxsw', '2011', 'computing', 'device', 'bigger', 'ipad', 'passì©', 'mobile', 'space', 'buzz', 'link', 'wssxsw']",iPad or iPhone App,Positive,Apple,22,cnnmoney sxsw 2011 computing device bigger ipad passì© mobile space buzz link wssxsw,2
"['rt', 'user', 'look', 'everyone', 'zomg', 'user', 'got', 'ipad', '2', 'first', 'day', 'sxsw', 'link']",iPad,Positive,Apple,19,rt user look everyone zomg user got ipad 2 first day sxsw link,2
"['get', 'downloaded', 'hoot', 'rt', 'hootsuite', 'mobile', 'sxsw', 'update', 'iphone', 'blackberry', 'amp', 'android', 'link']",none,Positive,none,17,get downloaded hoot rt hootsuite mobile sxsw update iphone blackberry amp android link,2
"['sure', 'link', 'double', 'rainbow', 'kind', 'day', 'right', 'google', 'sxsw']",none,Neutral,none,15,sure link double rainbow kind day right google sxsw,1
"['user', 'link', 'get', 'sxsw', 'app', 'yet', 'android', 'version', 'schedule']",Android App,Positive,Google,13,user link get sxsw app yet android version schedule,2
"['user', 'user', 'user', 'sxsw', 'tried', 'new', 'ipad', 'app', 'beautiful', 'p', 'thanks', 'tvontheradio', 'tix', 'rock']",iPad or iPhone App,Positive,Apple,22,user user user sxsw tried new ipad app beautiful p thanks tvontheradio tix rock,2
"['user', 'user', 'google', 'circle', 'new', 'social', 'medium', 'site', 'wow', 'sxsw']",none,Positive,none,13,user user google circle new social medium site wow sxsw,2
"['user', 'user', 'study', 'player', 'tell', 'u', 'quotpetting', 'iphone', 'make', 'happyquot', 'tapworthy', 'sxsw']",iPhone,Positive,Apple,16,user user study player tell u quotpetting iphone make happyquot tapworthy sxsw,2
"['user', 'user', '\x89ûïuser', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",none,Neutral,none,21,user user ûïuser apple opening temporary store downtown austin sxsw ipad 2 launch link,1
"['user', 'user', 'link', 'sxsw', 'thanks', 'signing', 'ipad']",iPad,Neutral,Apple,9,user user link sxsw thanks signing ipad,1
"['nice', 'rt', 'user', 'link', 'killer', 'shot', 'got', 'last', 'night', 'user', 'nokiaconnects', 'concert', 'sxsw']",none,Neutral,none,18,nice rt user link killer shot got last night user nokiaconnects concert sxsw,1
"['user', 'user', 'user', 'user', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'sxsw', 'link']",none,Neutral,none,18,user user user user google launch major new social network called circle possibly today sxsw link,1
"['user', 'user', 'user', 'user', 'paper', 'phone', 'mean', 'ipad', 'likely', 'useless', 'sxsw', 'well', 'fail']",iPad,Negative,Apple,18,user user user user paper phone mean ipad likely useless sxsw well fail,0
"['user', 'user', 'user', 'quotuser', 'google', 'launch', 'major', 'new', 'social', 'network', 'circle', 'possibly', 'today', 'link', 'sxswquot']",Other Google product or service,Positive,,16,user user user quotuser google launch major new social network circle possibly today link sxswquot,2
"['user', 'user', 'user', 'platformer', 'ci', 'di', 'venue', 'sxsw', 'pake', '3', 'app', '4sq', 'apid', 'cnth', 'tweetdeck', 'etc', 'via', 'iphone', 'android', 'ipad', 'pc']",none,Neutral,none,24,user user user platformer ci di venue sxsw pake 3 app 4sq apid cnth tweetdeck etc via iphone android ipad pc,1
"['user', 'user', 'user', 'among', 'company', 'trying', 'make', 'impression', 'sxsw', 'interactive', 'link', 'sxswi']",none,Neutral,none,14,user user user among company trying make impression sxsw interactive link sxswi,1
"['user', 'user', 'user', 'hear', 'workin', 'hard', 'apple', 'must', 'payin', 'plenty', 'sxsw', 'link']",none,Neutral,none,18,user user user hear workin hard apple must payin plenty sxsw link,1
"['user', 'user', 'user', 'google', 'circle', 'indeed', 'going', 'sxsw', 'likely', 'release', 'google', 'io', 'may']",none,Neutral,none,22,user user user google circle indeed going sxsw likely release google io may,1
"['user', 'user', 'user', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circlesrwwtof6bcet', 'sxsw']",none,Neutral,none,13,user user user google launch major new social network called circlesrwwtof6bcet sxsw,1
"['user', 'user', 'user', 'hmmhow', 'fast', 'apple', 'build', 'new', 'store', 'time', 'sxsw', 'link']",none,Neutral,none,16,user user user hmmhow fast apple build new store time sxsw link,1
"['user', 'user', 'user', 'hope', 'apple', 'visit', 'art', 'ipad', '8th', 'amp', 'congress', 'since', 'sxsw', 'get', 'apple', 'store', 'link']",none,Neutral,none,20,user user user hope apple visit art ipad 8th amp congress since sxsw get apple store link,1
"['user', 'user', 'user', 'rt', 'user', 'google', 'launch', 'major', 'new', 'social', 'networkcircles', 'posbly', 'today', 'link', 'sxsw']",none,Neutral,none,16,user user user rt user google launch major new social networkcircles posbly today link sxsw,1
"['user', 'user', 'user', 'thanks', 'making', 'great', 'product', 'great', 'making', 'sxsw', 'party', 'podcasts', 'link']",none,Neutral,none,15,user user user thanks making great product great making sxsw party podcasts link,1
"['user', 'user', 'user', 'talk', 'apple', 'thinking', 'downtown', 'au', 'location', 'temp', 'sxsw', 'store', 'might', 'test']",none,Neutral,none,22,user user user talk apple thinking downtown au location temp sxsw store might test,1
"['user', 'user', 'user', 'press', 'release', 'ipad', 'apps', 'helping', 'launch', 'sxsw', 'link', 'sxswi']",none,Neutral,none,20,user user user press release ipad apps helping launch sxsw link sxswi,1
"['user', 'user', 'user', 'press', 'release', 'ipad', 'apps', 'helping', 'launch', 'sxswi', 'link', 'sxsw']",none,Neutral,none,20,user user user press release ipad apps helping launch sxswi link sxsw,1
"['awesome', 'user', 'amp', 'user', 'ranking', 'normal', 'result', 'quit', 'ranking', 'page', 'view', 'unique', 'visitor', 'analytics', 'matter', 'sxsw']",none,Neutral,none,22,awesome user amp user ranking normal result quit ranking page view unique visitor analytics matter sxsw,1
"['google', 'user', 'quotcredit', 'card', 'co', 'know', '98', 'accuracy', '2', 'yr', 'going', 'get', 'divorcedquot', 'link', 'sxsw']",none,Neutral,none,20,google user quotcredit card co know 98 accuracy 2 yr going get divorcedquot link sxsw,1
"['google', 'user', 'quotthinking', 'makingquot', 'key', 'agility', 'drawn', 'strategic', 'planning', 'slow', 'unnecessarily', 'sxsw', 'agileagency']",none,Neutral,none,17,google user quotthinking makingquot key agility drawn strategic planning slow unnecessarily sxsw agileagency,1
"['user', 'sxsw', 'buzz', 'make', 'wish', 'android', 'iphone', 'beforetwitter', 'would', 'envy']",iPhone,Positive,Apple,21,user sxsw buzz make wish android iphone beforetwitter would envy,2
"['user', 'user', 'tweethouse', 'ipad', 'sxsw', 'dotco']",none,Neutral,none,7,user user tweethouse ipad sxsw dotco,1
"['user', 'user', 'according', 'user', 'google', 'confirmed', 'launching', 'sxsw']",none,Neutral,none,17,user user according user google confirmed launching sxsw,1
"['user', 'user', 'apple', 'opening', 'temp', '3rdstore', 'sxsw', 'selling', 'new', 'ipad2', 'handle', 'xtra', 'sale', 'link']",none,Neutral,none,17,user user apple opening temp 3rdstore sxsw selling new ipad2 handle xtra sale link,1
"['user', 'user', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link', 'ipad2']",none,Neutral,none,15,user user apple set open popup shop core sxsw action link ipad2,1
"['user', 'user', 'apple', 'set', 'temporary', 'store', 'sxsw', 'ipad', 'anyone', 'link', 'cc', 'user']",iPad,Positive,Apple,14,user user apple set temporary store sxsw ipad anyone link cc user,2
"['user', 'user', 'apple', 'open', 'temporary', 'store', 'friday', 'scarbrough', 'building', '6th', 'congress', 'sxsw', 'link']",none,Neutral,none,18,user user apple open temporary store friday scarbrough building 6th congress sxsw link,1
"['user', 'user', 'apple', 'got', 'take', 'advantage', 'hipster', 'head', 'sxsw', 'somehow']",none,Neutral,none,16,user user apple got take advantage hipster head sxsw somehow,1
"['cool', 'rt', 'user', 'apple', 'opened', 'makeshift', 'store', 'sxsw', 'ipad2', 'available', '5pm', 'today', 'tempted']",none,Neutral,none,19,cool rt user apple opened makeshift store sxsw ipad2 available 5pm today tempted,1
"['download', 'user', 'let', 'u', 'one', 'sf', 'sweet', 'user', 'user', 'user', 'link', 'love', 'vid', 'via', 'user', 'sxsw']",none,Neutral,none,21,download user let u one sf sweet user user user link love vid via user sxsw,1
"['met', 'user', 'qampa', 'bing', 'google', 'panelinteresting', 'hear', 'nasdaq', 'social', 'medium', 'sxsw']",none,Neutral,none,21,met user qampa bing google panelinteresting hear nasdaq social medium sxsw,1
"['love', 'user', 'sxsw', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'go', 'conferencesquot']",Apple,Positive,Apple,22,love user sxsw quotapple come cool technology one ever heard go conferencesquot,2
"['love', 'user', 'sxsw', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'go', 'link']",Apple,Positive,Apple,22,love user sxsw quotapple come cool technology one ever heard go link,2
"['love', 'rt', 'user', 'anyone', 'show', 'iphone', 'charger', 'need', 'tweet', 'joke', 'beardstext', 'people', 'make', 'jealous', 'sxsw']",none,Neutral,none,23,love rt user anyone show iphone charger need tweet joke beardstext people make jealous sxsw,1
"['ran', 'user', 'temporary', 'apple', 'store', 'user', 'user', 'amy', 'sxsw']",none,Neutral,none,14,ran user temporary apple store user user amy sxsw,1
"['user', 'user', 'sure', 'check', 'user', 'jukebox', 'app', 'running', 'party', 'music', 'sxsw', 'user', 'api', 'link']",none,Neutral,none,21,user user sure check user jukebox app running party music sxsw user api link,1
"['agree', 'user', 'great', 'quotiphone', 'apps', 'mealtimequot', 'link', 'via', 'user', 'bizzy', 'sxsw']",iPad or iPhone App,Positive,Apple,17,agree user great quotiphone apps mealtimequot link via user bizzy sxsw,2
"['user', 'user', 'check', 'link', 'sxsw', 'google']",none,Neutral,none,7,user user check link sxsw google,1
"['watching', 'user', 'covering', 'ipad', '2', 'launch', 'live', 'apple', 'popup', 'store', 'austin', 'sxsw', 'link']",none,Neutral,none,18,watching user covering ipad 2 launch live apple popup store austin sxsw link,1
"['lol', 'rt', 'user', 'worry', 'guy', 'found', 'iphone', 'charger', 'deal', 'hipster', 'beard', 'right', 'sxsw']",none,Neutral,none,20,lol rt user worry guy found iphone charger deal hipster beard right sxsw,1
"['haha', 'user', 'drinking', 'game', 'gt', 'quotdrink', 'every', 'time', 'seth', 'say', 'game', 'layer', 'google', 'venturesquot', 'sxsw', 'cc', 'user', 'user']",none,Neutral,none,20,haha user drinking game gt quotdrink every time seth say game layer google venturesquot sxsw cc user user,1
"['nice', 'rt', 'user', 'forget', 'come', 'qampa', 'google', 'user', 'amp', 'bings', 'user', 'ranking', 'panel', 'mon', '1230pm', 'sxsw']",none,Neutral,none,21,nice rt user forget come qampa google user amp bings user ranking panel mon 1230pm sxsw,1
"['yeah', 'rt', 'user', 'detail', 'ipad', '2', 'giveaway', 'coming', 'tonight', 'rt', 'sxsw', 'sxswi']",iPad,Positive,Apple,15,yeah rt user detail ipad 2 giveaway coming tonight rt sxsw sxswi,2
"['google', 'user', 'envisions', 'locationbased', 'future', 'link', 'sxsw', 'location']",none,Neutral,none,8,google user envisions locationbased future link sxsw location,1
"['google', 'user', 'envisions', 'locationbased', 'future', 'link', 'sxsw', 'location', 'link']",none,Neutral,none,9,google user envisions locationbased future link sxsw location link,1
"['user', 'user', 'finishing', 'beta', 'android', 'amp', 'iphone', 'sunday', 'couple', 'guy', 'sxsw', 'showing', 'got', '20', 'beta', 'mom', 'ready', '2', 'beta']",none,Neutral,none,24,user user finishing beta android amp iphone sunday couple guy sxsw showing got 20 beta mom ready 2 beta,1
"['remember', 'user', 'last', 'campaign', 'amp', 'upcoming', 'sxsw', 'event', 'link', 'new', 'album', 'dropped', 'link']",none,Neutral,none,16,remember user last campaign amp upcoming sxsw event link new album dropped link,1
"['woot', 'rt', 'user', 'first', 'android', 'user', 'disc', 'link', 'market', 'version', 'coming', 'soon', 'sxsw']",Android,Positive,Google,14,woot rt user first android user disc link market version coming soon sxsw,2
"['yay', 'rt', '\x89ûïuser', 'flipboards', 'next', 'platform', 'iphone', 'ceo', 'user', 'say', 'sxsw\x89û\x9d']",iPhone,Positive,Apple,14,yay rt ûïuser flipboards next platform iphone ceo user say sxswû,2
"['user', 'user', 'get', 'go', 'work', 'yet', 'trying', 'day', 'sxsw', 'android', 'evo']",none,Neutral,none,15,user user get go work yet trying day sxsw android evo,1
"['user', 'user', 'great', 'meet', 'user', 'meetup', 'post', 'new', 'sxsw', 'medical', 'apps', 'link', 'sxswh', 'hcsm']",none,Neutral,none,21,user user great meet user meetup post new sxsw medical apps link sxswh hcsm,1
"['nice', 'rt', 'user', 'getting', 'ready', 'ipad', '2', 'v', 'android', 'panel', 'sxsw', 'come', 'check', '230']",none,Neutral,none,20,nice rt user getting ready ipad 2 v android panel sxsw come check 230,1
"['score', 'rtuser', 'google', 'handing', 'free', 'pi', 'pi', 'day', 'sxsw', 'win']",Google,Positive,Google,12,score rtuser google handing free pi pi day sxsw win,2
"['whoa', 'rt', 'user', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",Other Google product or service,Positive,,16,whoa rt user google launch major new social network called circle possibly today link sxsw,2
"['cool', 'rt', 'user', 'heard', 'apple', 'popup', 'store', 'downtown', 'austin', 'pic', 'already', 'gowalla', 'link', 'sxsw', 'ipad2']",Apple,Positive,Apple,19,cool rt user heard apple popup store downtown austin pic already gowalla link sxsw ipad2,2
"['nice', 'rt', 'user', 'hey', 'apple', 'fan', 'get', 'peek', 'space', 'slated', 'popup', 'sxsw', 'apple', 'store', 'tomorrow', 'link']",Apple,Positive,Apple,23,nice rt user hey apple fan get peek space slated popup sxsw apple store tomorrow link,2
"['user', 'user', 'reading', 'book', 'flight', 'sxsw', 'guy', 'next', 'reading', 'ipad', 'boom']",none,Positive,none,24,user user reading book flight sxsw guy next reading ipad boom,2
"['user', 'user', 'industry', 'party', 'presented', 'gsdm', 'amp', 'google', 'austin', 'tx', 'sxsw']",none,Neutral,none,18,user user industry party presented gsdm amp google austin tx sxsw,1
"['haha', 'rt', 'user', 'waited', 'line', 'apple', 'product', 'missing', 'important', 'rite', 'passage', 'sxsw']",Apple,Positive,Apple,23,haha rt user waited line apple product missing important rite passage sxsw,2
"['hijacked', 'user', 'iphone', 'since', 'mine', 'doa', 'muahahahahhaahahaa', 'sxsw', 'partay', 'time', 'thanks', 'user', 'dinner']",none,Neutral,none,15,hijacked user iphone since mine doa muahahahahhaahahaa sxsw partay time thanks user dinner,1
"['met', 'user', 'line', 'apple', 'store', 'sxsw']",none,Neutral,none,12,met user line apple store sxsw,1
"['tonight', 'user', 'checking', 'kill', 'user', 'checking', 'gsdampmgoogle', 'party', 'come', 'say', 'hi', 'sxsw', 'sxswi', 'music']",none,Neutral,none,21,tonight user checking kill user checking gsdampmgoogle party come say hi sxsw sxswi music,1
"['true', 'rt', 'user', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', '4', 'sxsw', 'amp', 'ipad', '2', 'launch', 'link']",none,Neutral,none,21,true rt user rumor apple opening temporary store downtown austin 4 sxsw amp ipad 2 launch link,1
"['true', 'rt', 'user', 'bet', 'longest', 'ipad', 'line', 'going', 'austin', 'sxsw']",none,Neutral,none,15,true rt user bet longest ipad line going austin sxsw,1
"['woo', 'hoo', 'user', 'finally', 'back', 'iphone', 'link', 'sxsw', 'il']",iPhone,Positive,Apple,12,woo hoo user finally back iphone link sxsw il,2
"['sxsw', 'rt', 'user', 'crashed', 'segway', 'google', 'technology']",none,Neutral,none,10,sxsw rt user crashed segway google technology,1
"['austin', '\x89ûïuser', 'witnessed', 'homeless', 'guy', 'giving', 'detailed', 'ipad', '2', 'inventory', 'info', 'passerby', 'austin', 'popup', 'store', 'sxsw\x89û\x9d']",none,Neutral,none,22,austin ûïuser witnessed homeless guy giving detailed ipad 2 inventory info passerby austin popup store sxswû,1
"['user', 'walked', 'industry', 'party', 'gsdm', 'amp', 'google', 'austin', 'tx', 'sxsw']",none,Neutral,none,17,user walked industry party gsdm amp google austin tx sxsw,1
"['agree', 'rt', 'user', 'khoi', 'vinh', 'say', 'conde', 'nast', 'rush', 'ipad', 'publishing', 'quotfundamental', 'misunderstandingquot', 'platform', 'sxsw']",none,Neutral,none,20,agree rt user khoi vinh say conde nast rush ipad publishing quotfundamental misunderstandingquot platform sxsw,1
"['nice', 'rt', 'user', 'knitted', 'staircase', 'attendance', 'sxsw', 'party', 'tomo', '7pm', 'hosted', 'user', 'amp', 'user', 'link']",none,Neutral,none,18,nice rt user knitted staircase attendance sxsw party tomo 7pm hosted user amp user link,1
